Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,n_cols,attrition_yes,attrition_no,total,attrition_rate,attrition_lift
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,,Senior,,,,3,0,22,22,0.0,0.0
,,,,,Medical,,,,Junior,,,,,,,,,,,Junior,,,,,,,3,0,14,14,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,,,Medium,,Long,,,3,0,10,10,0.0,0.0
,,,,Bachelor,Other,,,,,,,,,,,,,,,,,,,,,Mid,3,0,11,11,0.0,0.0
,,,Medium,,,,,,,Manager,,,,,,,,,,,,High,,,,,3,0,14,14,0.0,0.0
,,,,,,,,,,,Very High,,,Some,,,,,Medium,,,,,,,,3,0,13,13,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,,,High,,Long,,,3,0,33,33,0.0,0.0
,,,,,,,,,,Manager,,,,,,,Outstanding,,,Senior,,,,,,,3,0,16,16,0.0,0.0
,,,,,Medical,,,,Senior,,,,,,,,,,,Senior,,,,,,,3,0,35,35,0.0,0.0
,,,,,,,,,,Manufacturing Director,,,,,,,Outstanding,,,Mid,,,,,,,3,0,18,18,0.0,0.0
,,,,Bachelor,,,,,,Manufacturing Director,,,,,,,,,,,,Medium,,,,,3,0,11,11,0.0,0.0
,,,Near,,,,,,,Sales Executive,,,,,,,,,,,,Very High,,,,,3,0,14,14,0.0,0.0
,,,,College,,,,,,,Very High,,,,,,,,,,,,,,,Long,3,0,20,20,0.0,0.0
,,,,,,,,,,Laboratory Technician,Medium,,,,,,,,,,High,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,,Medium,,,Many,,,,,Low,,,,,,,,3,0,20,20,0.0,0.0
,,,,,,,,,,Research Director,Low,,,,,,,,,,Medium,,,,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,Male,,,,,,,,,,,,,Senior,,,,,,,3,0,20,20,0.0,0.0
,,,,,,,,,,Research Scientist,,,,,,,Excellent,,Medium,,,,,,,,3,0,30,30,0.0,0.0
,,,,,,,,,,,Very High,,,Some,,,,Medium,,,,,,,,,3,0,25,25,0.0,0.0
Senior,,,,,,,,,,,,,,Some,,,,,Medium,,,,,,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,High,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Sales Executive,,,,,,,Outstanding,,Low,,,,,,,,3,0,14,14,0.0,0.0
,,,,,,,,,,Research Director,Very High,,,,,,,,,,Medium,,,,,,3,0,14,14,0.0,0.0
,,,Near,,,,,,,Human Resources,,,,,,,,,,,,,Mid,,,,3,0,14,14,0.0,0.0
,,,,,,,,,,Research Director,High,,,,,,,,,,Medium,,,,,,3,0,21,21,0.0,0.0
,Non-Travel,,,,,,Male,,,,,,,,,,,,,,,Very High,,,,,3,0,11,11,0.0,0.0
,,,,,,High,,,,,High,,,,,High,,,,,,,,,,,3,0,25,25,0.0,0.0
,,,,,,,,,,Manufacturing Director,Low,,,,,,,,,,Medium,,,,,,3,0,14,14,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,,,,,,Mid,,,,3,0,25,25,0.0,0.0
,Non-Travel,,Near,,,,,,,,,,,Some,,,,,,,,,,,,,3,0,13,13,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,High,,,,,3,0,29,29,0.0,0.0
,,,,,Life Sciences,,,,,,,,,,,,,,Medium,,,,Senior,,,,3,0,26,26,0.0,0.0
,,,,,,Medium,,,,,Medium,,,,,Low,,,,,,,,,,,3,0,15,15,0.0,0.0
,,,Far,,,,,,,Research Director,,,,,,,,,,,,High,,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Research Scientist,Very High,,,,,,,,,Senior,,,,,,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Manager,,,,,,,,,,,,Medium,,,,,3,0,11,11,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,,,Established,,,3,0,15,15,0.0,0.0
,,,,,,,,,,Research Scientist,High,,,,,,,,Medium,,,,,,,,3,0,10,10,0.0,0.0
,,,,,Other,,,,,,,,,,,,,,Low,,,High,,,,,3,0,16,16,0.0,0.0
,,,,,,,,,,Sales Executive,Medium,,,,,,,,Low,,,,,,,,3,0,21,21,0.0,0.0
,,,,,,,,,,Research Scientist,Very High,,,,,,,,Medium,,,,,,,,3,0,13,13,0.0,0.0
,,,,,,Medium,,,,,High,,,,,,Outstanding,,,,,,,,,,3,0,14,14,0.0,0.0
,,,Medium,,,,,,,Healthcare Representative,,,,,,,,,,,High,,,,,,3,0,12,12,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,,,,,Mid,3,0,14,14,0.0,0.0
,,,,Bachelor,,,,,,Healthcare Representative,,,,,,,,,,,,Medium,,,,,3,0,13,13,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,,,,,Long,3,0,11,11,0.0,0.0
,,,,,,,,,,Research Director,High,,,,,,,,Low,,,,,,,,3,0,12,12,0.0,0.0
,,,Near,,,,,,,Manufacturing Director,,,,,,,,,,,,Medium,,,,,3,0,11,11,0.0,0.0
,,,,Bachelor,,Very High,,,,,,,,,,,,,Medium,,,,,,,,3,0,16,16,0.0,0.0
,,,,,,,,,,Manufacturing Director,Medium,,,,,,,,Low,,,,,,,,3,0,14,14,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,,,,Medium,,,,,,3,0,32,32,0.0,0.0
,,,Far,,,,,,,Research Scientist,,,,,,,,,,Senior,,,,,,,3,0,11,11,0.0,0.0
,,,Far,,,,,,,Research Director,,,,,,,,,,Senior,,,,,,,3,0,11,11,0.0,0.0
,,,Far,,,,,,,Manufacturing Director,,,,,,,,,,Senior,,,,,,,3,0,16,16,0.0,0.0
,,,Far,,,,,,,Manager,,,,,,,,,,Senior,,,,,,,3,0,14,14,0.0,0.0
,,,Medium,,,,,,,Sales Executive,,,,,,,,,,Junior,,,,,,,3,0,12,12,0.0,0.0
,,,,Bachelor,,,,,,Manager,,,,,,,,,,,,Medium,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,,,,,Senior,,,,,,,3,0,17,17,0.0,0.0
,,,Medium,,,,,,,Manager,,,,,,,,,,,High,,,,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,,,,Mid,,3,0,11,11,0.0,0.0
,,,,,,,,,,Healthcare Representative,Medium,,,,,,,,,,,High,,,,,3,0,11,11,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,,,,,,Long,,,3,0,11,11,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,,,,,Medium,,,,,3,0,14,14,0.0,0.0
,,,,,,,,,,Research Director,Very High,,,,,,,,,Senior,,,,,,,3,0,15,15,0.0,0.0
,,,,,,,,,,Research Director,Low,,,,,,,,,Senior,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Research Director,,,,,,,Excellent,,,Mid,,,,,,,3,0,17,17,0.0,0.0
,,,,Doctor,,,,,,,,,,,,,,,,,Medium,,,Established,,,3,0,14,14,0.0,0.0
,Non-Travel,,,,,,Male,,,,,,,,,,,,,,,,,Long,,,3,0,19,19,0.0,0.0
,,,,,,,,,,Manufacturing Director,Very High,,,,,,,,,Mid,,,,,,,3,0,26,26,0.0,0.0
Senior,,,,,,,,,,,,,,Few,,,Outstanding,,,,,,,,,,3,0,13,13,0.0,0.0
,,,,,,High,,,,,High,,,,,,Outstanding,,,,,,,,,,3,0,19,19,0.0,0.0
,,,,,,,,,,Manufacturing Director,Medium,,,,,,,,,Senior,,,,,,,3,0,10,10,0.0,0.0
,,,,,Other,,,,,,,,,,No,,Outstanding,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Manager,High,,,,,,,,,Senior,,,,,,,3,0,23,23,0.0,0.0
,Non-Travel,Research & Development,,,,,,,,,,,,,,,,,,Senior,,,,,,,3,0,18,18,0.0,0.0
Senior,,,,,,,,,,,,,,Few,,High,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,Medium,,,,,,,Research Director,,,,,,,,,,,Medium,,,,,,3,0,26,26,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,,,,,,,Medium,,,,,3,0,11,11,0.0,0.0
,,,Near,,,,,,,Research Director,,,,,,,,,,,,,Mid,,,,3,0,13,13,0.0,0.0
,,,,,,,,,,Manager,High,,,,,,,,,,,High,,,,,3,0,17,17,0.0,0.0
,,,,BelowCollege,,,,,,,High,,,,,,,,,,,,,,,Long,3,0,12,12,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,,,,,,,,,Long,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,,,,,,,,,Established,,,3,0,11,11,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,Many,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,Non-Travel,,,,,,Male,,,,,,,Some,,,,,,,,,,,,,3,0,19,19,0.0,0.0
,,,,Master,,,,,,Manager,,,,,,,,,,,,High,,,,,3,0,17,17,0.0,0.0
,,,Near,,,,,,,Research Director,,,,,,,,,,,,,,Established,,,3,0,13,13,0.0,0.0
,,,,College,,,,,,,,,,,,Medium,,,,,,,,,,Long,3,0,21,21,0.0,0.0
,,,,,,,,,,Manufacturing Director,,,,,,,Outstanding,,Low,,,,,,,,3,0,12,12,0.0,0.0
,,,Near,,,,,,,Research Director,,,,,,,,,,,,,,New,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Manager,High,,,,,,,,,,,,Senior,,,,3,0,18,18,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,No,,,,,,,,,,,,3,0,33,33,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,Low,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Research Director,Very High,,,,,,,,,,,,Senior,,,,3,0,11,11,0.0,0.0
,,,,Master,,,,,,Healthcare Representative,,,,,,,,,,,,High,,,,,3,0,29,29,0.0,0.0
,,,Near,,,,,,,Manager,,,,,,,,,,,,,,Established,,,3,0,16,16,0.0,0.0
,,,,,,,,,,Manager,Very High,,,,,,,,,,,,Mid,,,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Laboratory Technician,,,,,,,,,,,,,,Long,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Manager,Low,,,,,,,,,,,,Senior,,,,3,0,15,15,0.0,0.0
,,,,,,,,,,Healthcare Representative,Very High,,,,,,,,,,,,,New,,,3,0,17,17,0.0,0.0
,,,,,,Very High,,,,,Medium,,Medium,,,,,,,,,,,,,,3,0,35,35,0.0,0.0
Senior,,,,,,,,,,,,,,Few,,,,,,,,,New,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Laboratory Technician,Very High,,,,,,,,,,,,,Long,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,Female,,,,,Divorced,,,,,,,,,,,,,,,3,0,11,11,0.0,0.0
,Non-Travel,,,,,,Female,,,,,Married,,,,,,,,,,,,,,,3,0,23,23,0.0,0.0
,,,,,Other,,,,,,,,,,,,,,Low,,,,,Established,,,3,0,10,10,0.0,0.0
,,,Medium,,,,,,,Research Scientist,,,,,,,,,,,,,,Long,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Manufacturing Director,Medium,,,,,,,,,,,,,Established,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Manufacturing Director,High,,,,,,,,,,,,,Established,,,3,0,22,22,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,,,,,Long,Mid,,3,0,15,15,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,,,,,Long,Recent,,3,0,11,11,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,Very High,,,,,,New,,,3,0,14,14,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,,,,,Established,Long,,3,0,10,10,0.0,0.0
,,,,,,,,,,Manager,Very High,,,,,,,,,,,,,Established,,,3,0,10,10,0.0,0.0
,,,,College,,,,,,,,,,,,High,,,,,,,,,,Long,3,0,10,10,0.0,0.0
,,,,,,,,,,Manager,Very High,,,,,,,,,,,,,New,,,3,0,12,12,0.0,0.0
,,,,,,Medium,,,,,Very High,,High,,,,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,Medium,,,,,,,Research Director,,,,,,,,,,,,,,Established,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Manager,High,,,,,,,,,,,,,Long,,,3,0,13,13,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,Medium,,,,,,Established,,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,,,,,,,Long,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Manufacturing Director,,,,,,,Outstanding,,No Stock,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Manager,Very High,,,,,,,,,,,Medium,,,,,3,0,10,10,0.0,0.0
,Non-Travel,Sales,,,,,,,,,,,,,,,,,Low,,,,,,,,3,0,21,21,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,,Low,,,,,,,,3,0,19,19,0.0,0.0
,,,,,,,,,,Research Scientist,Low,,,,,,,,,,,Medium,,,,,3,0,14,14,0.0,0.0
,,,Medium,,,,,,,Manager,,,,,,,,,,,,,Senior,,,,3,0,13,13,0.0,0.0
,Non-Travel,,,,,,Male,,,,,,,,,,,,Medium,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,,,Medium,,,,Mid,3,0,15,15,0.0,0.0
,,,,College,Life Sciences,High,,,,,,,,,,,,,,,,,,,,,3,0,27,27,0.0,0.0
,,,,Doctor,Medical,,,,,,,,,,,,,,,Mid,,,,,,,3,0,10,10,0.0,0.0
,,,Medium,,,,,,,Healthcare Representative,,,,,,,,,,,,,Mid,,,,3,0,18,18,0.0,0.0
,,,,,,,,,,Research Director,,,,,,,Excellent,,Medium,,,,,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,High,,,,,,Established,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Research Director,Very High,,,,,,,,,,,High,,,,,3,0,15,15,0.0,0.0
,,,,,,,,,,Manufacturing Director,Very High,,,,,,,,,,,Medium,,,,,3,0,13,13,0.0,0.0
,,,,Master,Marketing,Medium,,,,,,,,,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Manufacturing Director,Low,,,,,,,,,,,High,,,,,3,0,17,17,0.0,0.0
,,,,,,,,,,,,,,,,,Excellent,,,,,Very High,,,,Long,3,0,18,18,0.0,0.0
,,,,,Medical,,,Very High,,,,Single,,,,,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,,Medical,,,Very High,,,,Married,,,,,,,,,,,,,,,3,0,25,25,0.0,0.0
,,,,,,,,,,Manufacturing Director,Low,,,,,,,,Low,,,,,,,,3,0,14,14,0.0,0.0
,,,,College,,,,,,Healthcare Representative,,,,,,,,,,,,High,,,,,3,0,14,14,0.0,0.0
,Non-Travel,,,,,,Male,,,,,,,,,,,High,,,,,,,,,3,0,27,27,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,Low,,,,,,,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,Female,,,,,,,,,,,High,,,,,,,,,3,0,16,16,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,,,,,,,New,,,3,0,21,21,0.0,0.0
,,,,,,,,,,Laboratory Technician,Very High,,,,,,,,,,,,Senior,,,,3,0,19,19,0.0,0.0
,,,,,,,,,,Laboratory Technician,Medium,,,,,,,,,,,,Senior,,,,3,0,10,10,0.0,0.0
,,,,Bachelor,Other,High,,,,,,,,,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,Life Sciences,,,,,,,,,,,,,,Medium,,,,,Long,,,3,0,14,14,0.0,0.0
,,,Far,,,,,,,Manufacturing Director,,,,,,,,,,,,,Mid,,,,3,0,16,16,0.0,0.0
,,,,,,,,,,Healthcare Representative,Very High,,,,,,,,,,,,Mid,,,,3,0,15,15,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,High,,,,,,New,,,3,0,17,17,0.0,0.0
,,,,,,Very High,,,,,,,,,,,,,High,,,,,,,,2,0,22,22,0.0,0.0
,Non-Travel,Research & Development,,,,,,,,,,,,,,,,,Medium,,,,,,,,3,0,13,13,0.0,0.0
,,,,,,,,,,Research Director,,,,,,,Excellent,,Low,,,,,,,,3,0,25,25,0.0,0.0
,,,,,,,,,,Healthcare Representative,Low,,,,,,,,,,,,Mid,,,,3,0,14,14,0.0,0.0
,,,Far,,,,,,,Healthcare Representative,,,,,,,,,,,,,Mid,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,,,,,,,,Senior,,,,3,0,20,20,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,,,,,,,,Mid,,,,3,0,18,18,0.0,0.0
,,,,BelowCollege,Life Sciences,Low,,,,,,,,,,,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,Other,,,High,,,,Married,,,,,,,,,,,,,,,3,0,20,20,0.0,0.0
,,,Medium,,,,,,,Research Scientist,,,,,,,,,,Senior,,,,,,,3,0,13,13,0.0,0.0
,,,Medium,,,,,,,Manager,,,,,,,,,,Senior,,,,,,,3,0,22,22,0.0,0.0
,,,Medium,,,,,,,Research Director,,,,,,,,,,Mid,,,,,,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,High,,,,,,,,,3,0,13,13,0.0,0.0
,,,Near,,,,,,,Manager,,,,,,,,Medium,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Sales Executive,High,,,,,High,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,Near,,,,,,,Manager,,,,,,,,High,,,,,,,,,3,0,16,16,0.0,0.0
,,,,,,Medium,,,,,Very High,,,,,,,,,,High,,,,,,3,0,23,23,0.0,0.0
,Non-Travel,,,,,,,Medium,,,,Married,,,,,,,,,,,,,,,3,0,16,16,0.0,0.0
,Travel_Frequently,,,,,,,Very High,,,,Married,,,,,,,,,,,,,,,3,0,13,13,0.0,0.0
,Travel_Rarely,,,,,,,Very High,,,,Divorced,,,,,,,,,,,,,,,3,0,24,24,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,,Low,,,,,,,,,3,0,13,13,0.0,0.0
,,,,,,,,,,Research Director,Very High,,,,,Medium,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,,BelowCollege,,,,,,,,Divorced,High,,,,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,Medium,,,,,Senior,,,,3,0,14,14,0.0,0.0
,,,,,,Very High,,,,,Medium,,,,,,,,,,High,,,,,,3,0,15,15,0.0,0.0
,,,Far,,,,,,,Research Director,,,,,,,Excellent,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,High,,,,,High,,,,,,,,,,,Very High,,,,,3,0,20,20,0.0,0.0
,,,,,,,,,,Research Director,High,,,,,Medium,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Manufacturing Director,Very High,,,,,High,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,Medium,,,,,,,Manufacturing Director,,,,,,,Outstanding,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,Manufacturing Director,Medium,,,,,Medium,,,,,,,,,,,3,0,16,16,0.0,0.0
,Non-Travel,,,,,,,High,,,,Divorced,,,,,,,,,,,,,,,3,0,27,27,0.0,0.0
,,,Near,,,,,,,Manufacturing Director,,,,,,,,High,,,,,,,,,3,0,22,22,0.0,0.0
,,,,Master,,,,,,,,,,,,,,,,,High,,,,Long,,3,0,12,12,0.0,0.0
,,,,,Medical,,,Very High,,,Very High,,,,,,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,,,,,,,,Sales Executive,,,,,,,Outstanding,,,,High,,,,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,,Medium,,,Very High,,,,,,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,,,,,,,,Excellent,,,Junior,,,,,,Mid,3,0,33,33,0.0,0.0
,,,,Master,,High,,,,,,,,,,,,,Medium,,,,,,,,3,0,15,15,0.0,0.0
,,,,Master,,,,,,Healthcare Representative,,,,,,,,,,,High,,,,,,3,0,16,16,0.0,0.0
,,,,,,,,,,,,,,,,,Outstanding,,,Senior,,,,,Mid,,3,0,10,10,0.0,0.0
,,,Medium,,,,,,,Research Director,,,,,,,,High,,,,,,,,,3,0,13,13,0.0,0.0
,,,,,,High,,,,,Medium,,,,,,,,,,High,,,,,,3,0,21,21,0.0,0.0
,,,,Doctor,,,,,,,,,,,,,,,,,Medium,,,,Long,,3,0,10,10,0.0,0.0
,Travel_Rarely,,,,,,,Very High,,,Very High,,,,,,,,,,,,,,,,3,0,31,31,0.0,0.0
,,,Medium,,,,,,,Manufacturing Director,,,,,,,,High,,,,,,,,,3,0,13,13,0.0,0.0
,Non-Travel,,Medium,,,,,,,,,Divorced,,,,,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,Medium,,,,,,,Healthcare Representative,,,,,,,,High,,,,,,,,,3,0,14,14,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,Very High,,,,,Mid,,,,3,0,16,16,0.0,0.0
,,,,Master,Medical,,,Very High,,,,,,,,,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Manufacturing Director,,,,,,,,Very High,,,,,,,,,3,0,14,14,0.0,0.0
,,,,,Medical,,,Very High,,,Low,,,,,,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,Bachelor,Life Sciences,,,,Executive,,,,,,,,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Manager,Very High,,,,,High,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Manager,High,,,,,Medium,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,,,Life Sciences,,,Very High,,,,Divorced,,,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,Near,,,,,,,Manager,,,,,,Low,,,,,,,,,,,3,0,22,22,0.0,0.0
,,,,Bachelor,Medical,,,,Senior,,,,,,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Manager,,,,,,,Outstanding,,,,,High,,,,,3,0,14,14,0.0,0.0
,Travel_Rarely,,,,,,,Very High,,,,,Medium,,,,,,,,,,,,,,3,0,52,52,0.0,0.0
,,,,,,,,,,,High,,,Some,,,,,,,,,,,,Long,3,0,11,11,0.0,0.0
,,,,College,,,,,,,,Divorced,High,,,,,,,,,,,,,,3,0,14,14,0.0,0.0
,,,Near,,,,,,,Research Director,,,,,,Medium,,,,,,,,,,,3,0,17,17,0.0,0.0
,Non-Travel,,,,,,,High,,,,,,Some,,,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,,,,,,,,Manufacturing Director,,,,,,,Outstanding,,,,,High,,,,,3,0,16,16,0.0,0.0
,,,,Bachelor,,,,,,,,,,,,,,,,,High,,,,,Long,3,0,25,25,0.0,0.0
,,,,,Medical,,,,Senior,,,,,,,,,,,,Medium,,,,,,3,0,26,26,0.0,0.0
,,,,,Marketing,,,,,,,,,,,,,,Low,Mid,,,,,,,3,0,31,31,0.0,0.0
,Non-Travel,,,,,,,High,,,,,,Many,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,College,,,,,,Manufacturing Director,,,,,,,,,,,High,,,,,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,High,,,,,,,,,,,3,0,14,14,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,Medium,,,,,,,,,,,3,0,22,22,0.0,0.0
,,,,College,,,,,,Manufacturing Director,,,,,,,,,,,Medium,,,,,,3,0,20,20,0.0,0.0
,,,,,,,,,,Research Director,Very High,,,,Yes,,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,,Human Resources,,,,,,,,,,,,Excellent,,,,,,,Established,,,3,0,10,10,0.0,0.0
,,,Medium,,,,,,,Manager,,,,,,Medium,,,,,,,,,,,3,0,17,17,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,Medium,,,,,,,,,,,3,0,19,19,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,Medium,,,,,Mid,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,High,,,,,Mid,,,,3,0,16,16,0.0,0.0
,,,,,,,,,,,Medium,,,Some,,,,,,,,,,,Long,,3,0,10,10,0.0,0.0
,,,Near,,,,,,,Manufacturing Director,,,,,,,Outstanding,,,,,,,,,,3,0,10,10,0.0,0.0
,Non-Travel,,,,,,,High,,,,,Medium,,,,,,,,,,,,,,3,0,48,48,0.0,0.0
,,,Near,,,,,,,Healthcare Representative,,,,,,,Outstanding,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,Medium,,,,,Very High,,,,,,,,,,,High,,,,,3,0,45,45,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,,High,,,,,Senior,,,,3,0,13,13,0.0,0.0
,,,,,,Very High,,,,,High,,,,,,,,,,,Very High,,,,,3,0,11,11,0.0,0.0
,,,Far,,,,,,,Manufacturing Director,,,,,,Low,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Healthcare Representative,,,,,,,Outstanding,,,,,High,,,,,3,0,12,12,0.0,0.0
,,,Medium,,,,,,,Manufacturing Director,,,,,,High,,,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Healthcare Representative,Very High,,,,,Medium,,,,,,,,,,,3,0,24,24,0.0,0.0
,,,Far,,,,,,,Healthcare Representative,,,,,,Medium,,,,,,,,,,,3,0,15,15,0.0,0.0
,Non-Travel,,Near,,,,,,,,,Married,,,,,,,,,,,,,,,3,0,29,29,0.0,0.0
,Travel_Frequently,,,,,,,Medium,,,,,High,,,,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Healthcare Representative,Low,,,,,Medium,,,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Sales Executive,,,,,,,,Very High,,,,Very High,,,,,3,0,13,13,0.0,0.0
,,,Medium,,,,,,,Research Director,,,,,,Medium,,,,,,,,,,,3,0,15,15,0.0,0.0
,,,,,,,,,,Healthcare Representative,High,,,,,High,,,,,,,,,,,3,0,10,10,0.0,0.0
,,,,,,,,,,,Medium,,,Some,,,,,,,,,,Long,,,3,0,16,16,0.0,0.0
,Non-Travel,,,,,,,Medium,,,High,,,,,,,,,,,,,,,,3,0,14,14,0.0,0.0
,Non-Travel,,,,,,,High,,,Very High,,,,,,,,,,,,,,,,3,0,26,26,0.0,0.0
,,,,College,,,,,,,,,,,,Medium,,,,,,,,,Long,,3,0,14,14,0.0,0.0
,,,,,,,,,,Manufacturing Director,Very High,,,,,,,High,,,,,,,,,3,0,12,12,0.0,0.0
,,,,,,,,,,Manufacturing Director,Medium,,,,,,,Very High,,,,,,,,,3,0,11,11,0.0,0.0
,,,,,,,,,,Research Director,,,,,,,,High,,,,,Senior,,,,3,0,17,17,0.0,0.0
